line_number	reason	raw_line
61564	empty_field	he		IA	2PS
61565	empty_field	habed		IA	2PP
61566	empty_field	hayas		IN	2PS
61567	empty_field	hayamos		IN	1PP
61568	empty_field	hayáis		IN	2PP
73903	empty_field	ocurro		PI	1PS
73904	empty_field	ocurres		PI	2PS
73906	empty_field	ocurrimos		PI	1PP
73907	empty_field	ocurrís		PI	2PP
73909	empty_field	ocurría		II	1PS
73910	empty_field	ocurrías		II	2PS
73912	empty_field	ocurríamos		II	1PP
73913	empty_field	ocurríais		II	2PP
73915	empty_field	ocurrí		EI	1PS
73916	empty_field	ocurriste		EI	2PS
73918	empty_field	ocurrimos		EI	1PP
73919	empty_field	ocurristeis		EI	2PP
73921	empty_field	ocurriré		FI	1PS
73922	empty_field	ocurrirás		FI	2PS
73924	empty_field	ocurriremos		FI	1PP
73925	empty_field	ocurriréis		FI	2PP
73927	empty_field	ocurriría		TI	1PS
73928	empty_field	ocurrirías		TI	2PS
73930	empty_field	ocurriríamos		TI	1PP
73931	empty_field	ocurriríais		TI	2PP
73933	empty_field	ocurra		PS	1PS
73934	empty_field	ocurras		PS	2PS
73936	empty_field	ocurramos		PS	1PP
73937	empty_field	ocurráis		PS	2PP
73939	empty_field	ocurriera		IS	1PS
73940	empty_field	ocurriese		IS	1PS
73941	empty_field	ocurrieras		IS	2PS
73942	empty_field	ocurrieses		IS	2PS
73945	empty_field	ocurriéramos		IS	1PP
73946	empty_field	ocurriésemos		IS	1PP
73947	empty_field	ocurrierais		IS	2PP
73948	empty_field	ocurrieseis		IS	2PP
73951	empty_field	ocurriere		FS	1PS
73952	empty_field	ocurrieres		FS	2PS
73954	empty_field	ocurriéremos		FS	1PP
73955	empty_field	ocurriereis		FS	2PP
73960	empty_field	ocurrir		FN(Inf)-IP	1PS
73961	empty_field	ocurrir		FN(Inf)-IP	2PS
73963	empty_field	ocurrir		FN(Inf)-IP	1PP
73964	empty_field	ocurrir		FN(Inf)-IP	2PP
122170	empty_field			PI	1PS
122171	empty_field			PI	2PS
122173	empty_field			PI	1PP
122174	empty_field			PI	2PP
122176	empty_field	acontecía		II	1PS
122177	empty_field			II	2PS
122179	empty_field			II	1PP
122180	empty_field			II	2PP
